product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price,revenue,margin,margin_pct,comp_avg,price_gap,price_position,price_band,price_drop,discount_band,price_rounded
garden5,garden_tools,01-04-2018,1,101.0,79.76,101.0,36,450,1,9000,4.1,111,21,9,1,4,2018,7.678571429,19656,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,101.0,101.0,21.239999999999995,21.03,53.9,47.1,Overpriced,50–150,0.0,No discount,100
consoles1,consoles_games,01-07-2017,13,258.7,13.47307692,19.9,49,100,4,150,4.2,13,21,10,1,7,2017,7.59180791,2304,19.9,4.2,13.47307692,19.9,3.9,11.85,19.9,4.2,13.47307692,19.85,258.7,6.426923079999998,32.3,19.9,0.0,On-par,<50,-0.04999999999999716,No discount,10
consoles1,consoles_games,01-08-2017,24,477.6,16.16375,19.9,49,100,4,150,4.2,33,23,8,1,8,2017,20.33898305,2304,19.9,4.2,16.16375,19.9,3.9,15.83272727,19.9,4.2,16.16375,19.9,477.59999999999997,3.7362499999999983,18.78,19.9,0.0,On-par,<50,0.0,No discount,10
consoles1,consoles_games,01-09-2017,9,179.1,16.13333333,19.9,49,100,4,150,4.2,17,21,9,1,9,2017,7.627118644,2304,19.9,4.2,16.13333333,19.9,3.9,15.41111111,19.9,4.2,16.13333333,19.9,179.1,3.7666666699999993,18.93,19.9,0.0,On-par,<50,0.0,No discount,10
consoles1,consoles_games,01-10-2017,28,603.2,13.53428571,21.54285714,49,100,4,150,4.2,38,22,9,2,10,2017,23.72881356,2304,21.54285714,4.2,13.53428571,20.66666667,3.9,12.80333333,21.54285714,4.2,13.53428571,19.9,603.19999992,8.008571429999998,37.18,21.250793650000002,0.29,On-par,<50,-1.6428571400000003,No discount,20
consoles1,consoles_games,01-11-2017,28,686.0,13.64535714,24.5,49,100,4,150,4.2,49,22,8,4,11,2017,23.72881356,2304,24.5,4.2,13.64535714,24.5,3.9,13.65217391,24.5,4.2,13.64535714,21.54285714,686.0,10.85464286,44.3,24.5,0.0,On-par,<50,-2.957142860000001,No discount,20
consoles1,consoles_games,01-12-2017,16,392.0,12.87375,24.5,49,100,4,150,4.2,30,21,10,1,12,2017,13.55932203,2304,24.5,4.2,12.87375,24.5,3.9,13.52470588,24.5,4.2,12.87375,24.5,392.0,11.62625,47.45,24.5,0.0,On-par,<50,0.0,No discount,20
consoles1,consoles_games,01-02-2018,5,162.5,15.256,32.5,49,100,4,150,4.2,6,20,8,2,2,2018,20.83333333,2304,32.5,4.2,15.256,32.5,3.9,11.85,32.5,4.2,15.256,32.45,162.5,17.244,53.06,32.5,0.0,On-par,<50,-0.04999999999999716,No discount,30
consoles1,consoles_games,01-03-2018,6,195.0,18.05666667,32.5,49,100,4,150,4.2,13,22,9,1,3,2018,25.0,2304,32.5,4.2,18.05666667,32.74285714,3.9,14.02714286,32.5,4.2,18.05666667,32.5,195.0,14.443333330000002,44.44,32.58095238,-0.08,On-par,<50,0.0,No discount,30
consoles1,consoles_games,01-04-2018,7,245.4,12.98571429,35.05714286,49,100,4,150,4.2,13,21,9,1,4,2018,29.16666667,2304,35.05714286,4.2,12.98571429,34.2,3.9,15.015,35.05714286,4.2,12.98571429,32.5,245.40000002,22.07142857,62.96,34.77142857333333,0.29,On-par,<50,-2.557142859999999,No discount,30
consoles1,consoles_games,01-05-2018,3,108.6,15.87,36.2,49,100,4,150,4.2,3,23,8,3,5,2018,12.5,2304,36.2,4.2,15.87,36.2,4.2,15.87,36.2,4.2,15.87,35.05714286,108.60000000000001,20.330000000000005,56.16,36.2,0.0,On-par,<50,-1.1428571400000038,No discount,30
consoles1,consoles_games,01-06-2018,2,72.4,18.35,36.2,49,100,4,150,4.2,2,21,9,0,6,2018,8.333333333,2304,36.2,4.2,18.35,36.2,4.2,18.35,36.2,4.2,18.35,36.2,72.4,17.85,49.31,36.2,0.0,On-par,<50,0.0,No discount,30
consoles1,consoles_games,01-07-2018,1,36.2,22.18,36.2,49,100,4,150,4.2,1,22,9,1,7,2018,7.59180791,2304,36.2,4.2,22.18,36.2,4.2,22.18,36.2,4.2,22.18,36.2,36.2,14.020000000000003,38.73,36.2,0.0,On-par,<50,0.0,No discount,30
garden7,garden_tools,01-04-2017,1,59.9,17.16,59.9,57,339,2,1800,4.2,17,20,10,2,4,2017,7.879612825,32560,59.9,4.2,17.16,59.9,4.2,17.16,59.9,4.2,17.16,59.85,59.9,42.739999999999995,71.35,59.9,0.0,On-par,50–150,-0.04999999999999716,No discount,50
garden7,garden_tools,01-05-2017,1,59.9,13.44,59.9,57,339,2,1800,4.2,34,23,8,1,5,2017,8.756805808,32560,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.2,13.44,59.9,59.9,46.46,77.56,59.9,0.0,On-par,50–150,0.0,No discount,50
garden7,garden_tools,01-07-2017,4,239.6,17.67,59.9,57,339,2,1800,4.2,74,21,10,1,7,2017,8.711433757,32560,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.85,239.6,42.23,70.5,59.9,0.0,On-par,50–150,-0.04999999999999716,No discount,50
garden7,garden_tools,01-08-2017,6,359.4,16.26,59.9,57,339,2,1800,4.2,113,23,8,1,8,2017,11.31276467,32560,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,359.4,43.64,72.85,59.9,0.0,On-par,50–150,0.0,No discount,50
garden7,garden_tools,01-09-2017,5,299.5,16.782,59.9,57,339,2,1800,4.2,115,21,9,1,9,2017,8.620689655,32560,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,299.5,43.117999999999995,71.98,59.9,0.0,On-par,50–150,0.0,No discount,50
garden7,garden_tools,01-10-2017,11,658.9,14.80727273,59.9,57,339,2,1800,4.2,146,22,9,2,10,2017,18.96551724,32560,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,658.9,45.09272727,75.28,59.9,0.0,On-par,50–150,0.0,No discount,50
garden7,garden_tools,01-11-2017,20,1043.6,16.016,51.32222222,57,339,2,1800,4.2,339,22,8,4,11,2017,34.48275862,32560,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,59.9,1026.4444444,35.30622222,68.79,53.28031332666666,-1.96,On-par,50–150,8.577777779999998,Small (0–10),50
garden7,garden_tools,01-12-2017,10,571.8,18.103,56.97777778,57,339,2,1800,4.2,184,21,10,1,12,2017,17.24137931,32560,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,51.32222222,569.7777778,38.874777779999995,68.23,55.425000000000004,1.55,On-par,50–150,-5.655555559999996,No discount,50
garden7,garden_tools,01-01-2018,11,548.9,21.98272727,49.9,57,339,2,1800,4.2,137,23,8,2,1,2018,19.29824561,32560,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,56.97777778,548.9,27.917272729999997,55.95,49.9,0.0,On-par,<50,7.077777779999998,Small (0–10),40
garden7,garden_tools,01-02-2018,8,411.2,14.08375,51.4,57,339,2,1800,4.2,160,20,8,2,2,2018,14.03508772,32560,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,49.9,411.2,37.31625,72.6,50.60076805,0.8,On-par,50–150,-1.5,No discount,50
garden7,garden_tools,01-03-2018,3,161.7,21.35,53.9,57,339,2,1800,4.2,116,22,9,1,3,2018,5.263157895,32560,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,51.4,161.7,32.55,60.39,53.9,0.0,On-par,50–150,-2.5,No discount,50
garden7,garden_tools,01-04-2018,8,431.2,19.56375,53.9,57,339,2,1800,4.2,111,21,9,1,4,2018,7.879612825,32560,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9,431.2,34.33625,63.7,53.9,0.0,On-par,50–150,0.0,No discount,50
garden7,garden_tools,01-05-2018,9,477.1,16.46,52.9,57,339,2,1800,4.2,102,23,8,3,5,2018,8.756805808,32560,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9,476.09999999999997,36.44,68.88,53.39419002333333,-0.49,On-par,50–150,1.0,Small (0–10),50
garden7,garden_tools,01-06-2018,5,249.5,23.122,49.9,57,339,2,1800,4.2,58,21,9,0,6,2018,8.771929825,32560,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,52.9,249.5,26.778,53.66,49.9,0.0,On-par,<50,3.0,Small (0–10),40
garden7,garden_tools,01-07-2018,6,299.4,20.99,49.9,57,339,2,1800,4.2,54,22,9,1,7,2018,8.711433757,32560,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9,299.4,28.91,57.94,49.903333333333336,-0.0,On-par,<50,0.0,No discount,40
garden7,garden_tools,01-08-2018,7,349.3,24.48142857,49.9,57,339,2,1800,4.2,46,23,8,1,8,2018,11.31276467,32560,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,49.9,349.3,25.41857143,50.94,49.903333333333336,-0.0,On-par,<50,0.0,No discount,40
health9,health_beauty,01-02-2017,11,219.89,11.75090909,19.99,48,575,1,100,4.3,19,20,8,2,2,2017,14.94444444,4500,19.99,4.3,11.75090909,19.99,4.3,11.75090909,64.99,3.9,15.348,19.94,219.89,8.239090909999998,41.22,34.99,-15.0,Underpriced,<50,-0.04999999999999716,No discount,10
health9,health_beauty,01-03-2017,9,179.91,13.81888889,19.99,48,575,1,100,4.3,25,23,8,1,3,2017,9.142857143,4500,19.99,4.3,13.81888889,89.99,4.1,13.02,64.99,3.9,17.26222222,19.99,179.91,6.171111109999998,30.87,58.32333333333332,-38.33,Underpriced,<50,0.0,No discount,10
health9,health_beauty,01-04-2017,13,259.87,18.03846154,19.99,48,575,1,100,4.3,23,20,10,2,4,2017,5.777777778,4500,19.99,4.3,18.03846154,19.99,4.3,18.03846154,64.99,3.9,15.16888889,19.99,259.87,1.9515384599999983,9.76,34.99,-15.0,Underpriced,<50,0.0,No discount,10
health9,health_beauty,01-05-2017,16,319.84,14.8475,19.99,48,575,1,100,4.3,41,23,8,1,5,2017,9.805555556,4500,19.99,4.3,14.8475,89.99,4.1,16.09833333,64.99,3.9,14.811875,19.99,319.84,5.142499999999998,25.73,58.32333333333332,-38.33,Underpriced,<50,0.0,No discount,10
health9,health_beauty,01-06-2017,21,419.79,12.68333333,19.99,48,575,1,100,4.3,53,22,8,1,6,2017,7.345238095,4500,19.99,4.3,12.68333333,89.99,4.1,14.16333333,58.79952381,3.9,13.90333333,19.99,419.78999999999996,7.3066666699999985,36.55,56.25984127,-36.27,Underpriced,<50,0.0,No discount,10
health9,health_beauty,01-07-2017,29,579.71,11.13517241,19.99,48,575,1,100,4.3,61,21,10,1,7,2017,9.123015873,4500,19.99,4.3,11.13517241,89.99,4.1,12.11882353,59.25666667,3.9,17.998,19.99,579.7099999999999,8.85482759,44.3,56.41222222333332,-36.42,Underpriced,<50,0.0,No discount,10
health9,health_beauty,01-08-2017,28,651.72,14.27678571,23.39740741,48,575,1,100,4.3,82,23,8,1,8,2017,8.007936508,4500,23.39740741,4.3,14.27678571,89.99,4.1,13.41055556,58.99,3.9,16.24090909,19.99,655.12740748,9.1206217,38.98,57.45913580333333,-34.06,Underpriced,<50,-3.407407410000001,No discount,20
health9,health_beauty,01-09-2017,24,575.76,16.12,23.99,48,575,1,100,4.3,89,21,9,1,9,2017,10.66666667,4500,23.99,4.3,16.12,89.99,4.1,13.96428571,58.99,3.9,15.6392,23.39740741,575.76,7.869999999999997,32.81,57.656666666666666,-33.67,Underpriced,<50,-0.5925925899999989,No discount,20
health9,health_beauty,01-10-2017,27,647.73,13.13666667,23.99,48,575,1,100,4.3,81,22,9,2,10,2017,12.0,4500,23.99,4.3,13.13666667,89.99,4.1,16.56291667,58.99,3.9,19.06526316,23.99,647.7299999999999,10.853333329999998,45.24,57.656666666666666,-33.67,Underpriced,<50,0.0,No discount,20
health9,health_beauty,01-11-2017,28,671.72,12.37535714,23.99,48,575,1,100,4.3,139,22,8,4,11,2017,12.44444444,4500,23.99,4.3,12.37535714,89.99,4.1,16.99038462,58.99,3.9,15.71166667,23.99,671.7199999999999,11.614642859999998,48.41,57.656666666666666,-33.67,Underpriced,<50,0.0,No discount,20
health9,health_beauty,01-12-2017,19,455.81,12.45684211,23.99,48,575,1,100,4.3,112,21,10,1,12,2017,8.444444444,4500,23.99,4.3,12.45684211,89.99,4.1,15.89473684,58.99,3.9,16.33222222,23.99,455.80999999999995,11.533157889999998,48.07,57.656666666666666,-33.67,Underpriced,<50,0.0,No discount,20
health9,health_beauty,01-01-2018,19,455.81,11.28736842,23.99,48,575,1,100,4.3,98,23,8,2,1,2018,33.92857143,4500,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,23.99,455.80999999999995,12.702631579999998,52.95,57.656666666666666,-33.67,Underpriced,<50,0.0,No discount,20
health9,health_beauty,01-02-2018,14,335.86,12.55,23.99,48,575,1,100,4.3,126,20,8,2,2,2018,14.94444444,4500,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,23.99,335.85999999999996,11.439999999999998,47.69,57.656666666666666,-33.67,Underpriced,<50,0.0,No discount,20
health9,health_beauty,01-03-2018,8,191.92,14.19875,23.99,48,575,1,100,4.3,169,22,9,1,3,2018,9.142857143,4500,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,23.99,191.92,9.791249999999998,40.81,55.57333333333333,-31.58,Underpriced,<50,0.0,No discount,20
health9,health_beauty,01-05-2018,7,167.93,7.988571429,23.99,48,575,1,100,4.3,159,23,8,3,5,2018,9.805555556,4500,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,23.94,167.92999999999998,16.001428570999998,66.7,54.32333333333333,-30.33,Underpriced,<50,-0.04999999999999716,No discount,20
health9,health_beauty,01-06-2018,3,71.97,16.27,23.99,48,575,1,100,4.3,131,21,9,0,6,2018,7.345238095,4500,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,23.99,71.97,7.719999999999999,32.18,54.32333333333333,-30.33,Underpriced,<50,0.0,No discount,20
health9,health_beauty,01-07-2018,3,71.97,18.81,23.99,48,575,1,100,4.3,113,22,9,1,7,2018,9.123015873,4500,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,23.99,71.97,5.18,21.59,54.32333333333333,-30.33,Underpriced,<50,0.0,No discount,20
health9,health_beauty,01-08-2018,2,47.98,16.77,23.99,48,575,1,100,4.3,127,23,8,1,8,2018,8.007936508,4500,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,23.99,47.98,7.219999999999999,30.1,55.26714285666666,-31.28,Underpriced,<50,0.0,No discount,20
cool4,cool_stuff,01-07-2017,1,134.99,15.7,134.99,40,1456,1,2425,3.8,42,21,10,1,7,2017,1.428571429,16530,99.99,4.2,16.52909091,129.99,4.3,18.715625,134.99,3.8,15.7,134.94,134.99,119.29,88.37,121.65666666666668,13.33,Overpriced,50–150,-0.05000000000001137,No discount,130
cool4,cool_stuff,01-08-2017,1,134.99,15.7,134.99,40,1456,1,2425,3.8,39,23,8,1,8,2017,1.428571429,16530,99.99,4.2,18.975,116.9275,4.3,19.02125,134.99,3.8,15.7,134.99,134.99,119.29,88.37,117.30250000000001,17.69,Overpriced,50–150,0.0,No discount,130
cool4,cool_stuff,01-10-2017,12,1763.88,18.755,146.99,40,1456,1,2425,3.8,33,22,9,2,10,2017,17.14285714,16530,99.99,4.2,16.95,119.99,4.3,19.997,146.99,3.8,18.755,146.94,1763.88,128.235,87.24,122.32333333333334,24.67,Overpriced,50–150,-0.05000000000001137,No discount,140
cool4,cool_stuff,01-11-2017,27,4248.73,20.83703704,157.3603704,40,1456,1,2425,3.8,42,22,8,4,11,2017,38.57142857,16530,99.99,4.2,16.1875,129.99,4.3,22.67444444,157.3603704,3.8,20.83703704,146.99,4248.7300008,136.52333335999998,86.76,129.1134568,28.25,Overpriced,150–300,-10.370370399999985,No discount,150
cool4,cool_stuff,01-12-2017,29,4842.71,24.47137931,166.99,40,1456,1,2425,3.8,38,21,10,1,12,2017,41.42857143,16530,99.99,4.2,15.26666667,129.99,4.3,25.59,166.99,3.8,24.47137931,157.3603704,4842.71,142.51862069,85.35,132.32333333333335,34.67,Overpriced,150–300,-9.629629600000015,No discount,160
cool4,cool_stuff,01-01-2018,13,2170.87,25.28615385,166.99,40,1456,1,2425,3.8,102,23,8,2,1,2018,34.21052632,16530,99.99,4.2,16.54,129.99,4.3,17.41,29.5,4.4,16.53263158,166.99,2170.87,141.70384615,84.86,86.49333333333334,80.5,Overpriced,150–300,0.0,No discount,160
cool4,cool_stuff,01-02-2018,8,1415.92,22.87625,176.99,40,1456,1,2425,3.8,20,20,8,2,2,2018,21.05263158,16530,99.99,4.2,13.72,129.99,4.3,16.71,176.99,3.8,22.87625,166.99,1415.92,154.11375,87.07,135.65666666666667,41.33,Overpriced,150–300,-10.0,No discount,170
cool4,cool_stuff,01-03-2018,11,1911.89,23.95454545,173.8081818,40,1456,1,2425,3.8,45,22,9,1,3,2018,28.94736842,16530,99.99,4.2,20.78,129.99,4.3,18.49,35.0,4.4,16.25615385,176.99,1911.8899998,149.85363635,86.22,88.32666666666667,85.48,Overpriced,150–300,3.1818182000000093,Small (0–10),170
cool4,cool_stuff,01-04-2018,6,1019.94,24.87833333,169.99,40,1456,1,2425,3.8,18,21,9,1,4,2018,15.78947368,16530,89.86333333,4.2,19.87666667,129.99,4.3,23.49,35.0,4.4,14.845,173.8081818,1019.94,145.11166667,85.36,84.95111111,85.04,Overpriced,150–300,3.8181817999999907,Small (0–10),160
